name,symbol,country,indice
Destinasi Tirta,PDES,indonesia,Jakarta Stock Exchange Composite Index
Kedawung Setia,KDSI,indonesia,Jakarta Stock Exchange Composite Index
Sidomulyo Selaras,SDMU,indonesia,Jakarta Stock Exchange Composite Index
Singaraja Putra,SINI,indonesia,Jakarta Stock Exchange Composite Index
Kokoh Inti Arebama,KOIN,indonesia,Jakarta Stock Exchange Composite Index
Mandom Indonesia,TCID,indonesia,Jakarta Stock Exchange Composite Index
Multistrada Arah Sarana,MASA,indonesia,Jakarta Stock Exchange Composite Index
Duta Intidaya,DAYA,indonesia,Jakarta Stock Exchange Composite Index
Alakasa Industrindo Tbk,ALKA,indonesia,Jakarta Stock Exchange Composite Index
Pakuan,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Bank Bisnis,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Maskapai Reasuransi,MREI,indonesia,Jakarta Stock Exchange Composite Index
Perdana Bangun Pusaka,KONI,indonesia,Jakarta Stock Exchange Composite Index
Bank Tabungan,BTPN,indonesia,Jakarta Stock Exchange Composite Index
Megapolitan Dev,EMDE,indonesia,Jakarta Stock Exchange Composite Index
Mandala Multifinance,MFIN,indonesia,Jakarta Stock Exchange Composite Index
Wilmar Cahaya Ind,CEKA,indonesia,Jakarta Stock Exchange Composite Index
Nusantara Pelabuhan,PORT,indonesia,Jakarta Stock Exchange Composite Index
Argha Karya Prima Ind,AKPI,indonesia,Jakarta Stock Exchange Composite Index
Intikeramik Alamasri,IKAI,indonesia,Jakarta Stock Exchange Composite Index
Hero Supermarket,HERO,indonesia,Jakarta Stock Exchange Composite Index
Humpuss,HITS,indonesia,Jakarta Stock Exchange Composite Index
First Media,KBLV,indonesia,Jakarta Stock Exchange Composite Index
Bumi Teknokultura,BTEK,indonesia,Jakarta Stock Exchange Composite Index
Danasupra,DEFI,indonesia,Jakarta Stock Exchange Composite Index
Catur Sentosa,CSAP,indonesia,Jakarta Stock Exchange Composite Index
Hotel Sahid Jaya,SHID,indonesia,Jakarta Stock Exchange Composite Index
Tigaraksa Satria,TGKA,indonesia,Jakarta Stock Exchange Composite Index
Gihon Telekom,GHON,indonesia,Jakarta Stock Exchange Composite Index
Era Graharealty PT Tbk,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Mitra Energi Persada,KOPI,indonesia,Jakarta Stock Exchange Composite Index
Saraswati Griya Lestari,HOTL,indonesia,Jakarta Stock Exchange Composite Index
Map Boga Adiperkasa,MAPB,indonesia,Jakarta Stock Exchange Composite Index
Fast Food Indonesia,FAST,indonesia,Jakarta Stock Exchange Composite Index
Lionmesh Prima,LMSH,indonesia,Jakarta Stock Exchange Composite Index
Indointernet Tbk PT,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Intan Baruprana Finance,IBFN,indonesia,Jakarta Stock Exchange Composite Index
Indoritel Makmur,DNET,indonesia,Jakarta Stock Exchange Composite Index
Yanaprima Hastapersada,YPAS,indonesia,Jakarta Stock Exchange Composite Index
Paramita Bangun Sarana,PBSA,indonesia,Jakarta Stock Exchange Composite Index
PT Pelayaran Tamarin,TAMU,indonesia,Jakarta Stock Exchange Composite Index
Unggul Indah Cahaya,UNIC,indonesia,Jakarta Stock Exchange Composite Index
Sekar Bumi,SKBM,indonesia,Jakarta Stock Exchange Composite Index
Bukaka Teknik Utama,BUKK,indonesia,Jakarta Stock Exchange Composite Index
Mitra Int,MIRA,indonesia,Jakarta Stock Exchange Composite Index
Satria Mega Kencana,SOTS,indonesia,Jakarta Stock Exchange Composite Index
Darya-Varia,DVLA,indonesia,Jakarta Stock Exchange Composite Index
Aksara Global Development Tbk PT,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Buana Finance,BBLD,indonesia,Jakarta Stock Exchange Composite Index
Apexindo Pratama Duta,APEX,indonesia,Jakarta Stock Exchange Composite Index
Pelayaran Nasional,BBRM,indonesia,Jakarta Stock Exchange Composite Index
Pradiksi Gunatama,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Mitra Komunikasi Nusantara Tbk PT,MKNT,indonesia,Jakarta Stock Exchange Composite Index
Mulia Boga Raya,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Toba Pulp Lestari,INRU,indonesia,Jakarta Stock Exchange Composite Index
Diamond Food,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Asuransi Dayin Mitra,ASDM,indonesia,Jakarta Stock Exchange Composite Index
Tunas Alfin,TALF,indonesia,Jakarta Stock Exchange Composite Index
Indonesian Paradise,INPP,indonesia,Jakarta Stock Exchange Composite Index
Cita Mineral,CITA,indonesia,Jakarta Stock Exchange Composite Index
Indospring,INDS,indonesia,Jakarta Stock Exchange Composite Index
Exploitasi Energi,CNKO,indonesia,Jakarta Stock Exchange Composite Index
Pudjiadi & Sons,PNSE,indonesia,Jakarta Stock Exchange Composite Index
Sumi Indo Kabel,IKBI,indonesia,Jakarta Stock Exchange Composite Index
Himalaya Energi Perkasa Tbk PT,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Madusari Murni Indah,MOLI,indonesia,Jakarta Stock Exchange Composite Index
Citra Tubindo,CTBN,indonesia,Jakarta Stock Exchange Composite Index
Fks Multi Agro,FISH,indonesia,Jakarta Stock Exchange Composite Index
Bank Multiarta Sentosa PT,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
DCI Indonesia,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Ratu Prabu Energi,ARTI,indonesia,Jakarta Stock Exchange Composite Index
Wicaksana Overseas,WICO,indonesia,Jakarta Stock Exchange Composite Index
Satria Antaran Prima,SAPX,indonesia,Jakarta Stock Exchange Composite Index
Express Transindo,TAXI,indonesia,Jakarta Stock Exchange Composite Index
Pioneerindo Gourmet,PTSP,indonesia,Jakarta Stock Exchange Composite Index
Trust Finance Ind,TRUS,indonesia,Jakarta Stock Exchange Composite Index
Visi Telekomunikasi,GOLD,indonesia,Jakarta Stock Exchange Composite Index
Kurniamitra Duta,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Sepatu Bata,BATA,indonesia,Jakarta Stock Exchange Composite Index
Dian Swastatika,DSSA,indonesia,Jakarta Stock Exchange Composite Index
Siantar Top,STTP,indonesia,Jakarta Stock Exchange Composite Index
Lion Metal Works,LION,indonesia,Jakarta Stock Exchange Composite Index
Tifico Fiber Indonesia,TFCO,indonesia,Jakarta Stock Exchange Composite Index
Indah Prakasa Sentosa,INPS,indonesia,Jakarta Stock Exchange Composite Index
Bayu Buana,BAYU,indonesia,Jakarta Stock Exchange Composite Index
Bank Mestika Dharma,BBMD,indonesia,Jakarta Stock Exchange Composite Index
PT Sreeya Sewu,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Red Planet Indonesia Tbk,PSKT,indonesia,Jakarta Stock Exchange Composite Index
Tembaga Mulia Semanan,TBMS,indonesia,Jakarta Stock Exchange Composite Index
Argo Pantes Tbk,ARGO,indonesia,Jakarta Stock Exchange Composite Index
Asia Sejahtera Mina,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Soho Global,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Midi Utama Indonesia,MIDI,indonesia,Jakarta Stock Exchange Composite Index
Asuransi Ramayana,ASRM,indonesia,Jakarta Stock Exchange Composite Index
Roda Vivatex,RDTX,indonesia,Jakarta Stock Exchange Composite Index
Krida Jaringan Nusantara,KJEN,indonesia,Jakarta Stock Exchange Composite Index
Puri Global Sukses,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Supreme Cable,SCCO,indonesia,Jakarta Stock Exchange Composite Index
Capitalinc Inv,MTFN,indonesia,Jakarta Stock Exchange Composite Index
Inti Bangun Sejahtera,IBST,indonesia,Jakarta Stock Exchange Composite Index
Indonesia Prima,OMRE,indonesia,Jakarta Stock Exchange Composite Index
Sekar Laut,SKLT,indonesia,Jakarta Stock Exchange Composite Index
LCK Global Kedaton,LCKM,indonesia,Jakarta Stock Exchange Composite Index
Sinar Mas Multiartha,SMMA,indonesia,Jakarta Stock Exchange Composite Index
Berlina,BRNA,indonesia,Jakarta Stock Exchange Composite Index
Solusi Tunas Pratama,SUPR,indonesia,Jakarta Stock Exchange Composite Index
Asuransi Jiwa Sinarmas,LIFE,indonesia,Jakarta Stock Exchange Composite Index
Sona Topas Tourism,SONA,indonesia,Jakarta Stock Exchange Composite Index
Modern Internasional,MDRN,indonesia,Jakarta Stock Exchange Composite Index
Jakarta Setiabudi,JSPT,indonesia,Jakarta Stock Exchange Composite Index
Citra Putra,CLAY,indonesia,Jakarta Stock Exchange Composite Index
Cipta Selera,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Indo Kordsa,BRAM,indonesia,Jakarta Stock Exchange Composite Index
Graha Layar Prima,BLTZ,indonesia,Jakarta Stock Exchange Composite Index
Batavia Prosperindo Int,BPII,indonesia,Jakarta Stock Exchange Composite Index
Ifishdeco,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Bank Of India Indonesia,BSWD,indonesia,Jakarta Stock Exchange Composite Index
Bentoel Int,RMBA,indonesia,Jakarta Stock Exchange Composite Index
Jakarta Kyoei,JKSW,indonesia,Jakarta Stock Exchange Composite Index
Metropolitan Kentjana,MKPI,indonesia,Jakarta Stock Exchange Composite Index
Onix Capital,OCAP,indonesia,Jakarta Stock Exchange Composite Index
Panasia Indo Resources,HDTX,indonesia,Jakarta Stock Exchange Composite Index
Plaza Indonesia Realty,PLIN,indonesia,Jakarta Stock Exchange Composite Index
Pool Advista Indonesia,POOL,indonesia,Jakarta Stock Exchange Composite Index
Smr Utama,SMRU,indonesia,Jakarta Stock Exchange Composite Index
Trikomsel Oke,TRIO,indonesia,Jakarta Stock Exchange Composite Index
Bakrie Telecom,BTEL,indonesia,Jakarta Stock Exchange Composite Index
Bakrieland,ELTY,indonesia,Jakarta Stock Exchange Composite Index
Bukit Uluwatu Villa,BUVA,indonesia,Jakarta Stock Exchange Composite Index
AirAsia Indonesia Tbk PT,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Cowell Development,COWL,indonesia,Jakarta Stock Exchange Composite Index
Duta Pertiwi,DUTI,indonesia,Jakarta Stock Exchange Composite Index
Eterindo Wahanatama,ETWA,indonesia,Jakarta Stock Exchange Composite Index
Eureka Prima Jakarta,LCGP,indonesia,Jakarta Stock Exchange Composite Index
Fajar Surya Wisesa,FASW,indonesia,Jakarta Stock Exchange Composite Index
Garda Tujuh Buana,GTBO,indonesia,Jakarta Stock Exchange Composite Index
Garuda Indonesia,GIAA,indonesia,Jakarta Stock Exchange Composite Index
Gowa Makassar,GMTD,indonesia,Jakarta Stock Exchange Composite Index
Grand Kartech,KRAH,indonesia,Jakarta Stock Exchange Composite Index
Hanson,MYRX,indonesia,Jakarta Stock Exchange Composite Index
Hotel Mandarine Regency,HOME,indonesia,Jakarta Stock Exchange Composite Index
Jembo Cable Company,JECC,indonesia,Jakarta Stock Exchange Composite Index
Kertas Basuki Rachmat,KBRI,indonesia,Jakarta Stock Exchange Composite Index
Leyand International,LAPD,indonesia,Jakarta Stock Exchange Composite Index
Modernland Realty Ltd,MDLN,indonesia,Jakarta Stock Exchange Composite Index
Multi Agro Gemilang Plantation,MAGP,indonesia,Jakarta Stock Exchange Composite Index
Nipress,NIPS,indonesia,Jakarta Stock Exchange Composite Index
Polaris Investama,PLAS,indonesia,Jakarta Stock Exchange Composite Index
Rimo International Lestari,RIMO,indonesia,Jakarta Stock Exchange Composite Index
Sri Rejeki Isman,SRIL,indonesia,Jakarta Stock Exchange Composite Index
Sugih Energy,SUGI,indonesia,Jakarta Stock Exchange Composite Index
Tiphone Mobile,TELE,indonesia,Jakarta Stock Exchange Composite Index
Trada Maritime,TRAM,indonesia,Jakarta Stock Exchange Composite Index
Triwira Insanlestari,TRIL,indonesia,Jakarta Stock Exchange Composite Index
Nusantara Inti Corpora,UNIT,indonesia,Jakarta Stock Exchange Composite Index
Asuransi Bina Dana Arta,ABDA,indonesia,Jakarta Stock Exchange Composite Index
Batavia Prosperindo Fin,BPFI,indonesia,Jakarta Stock Exchange Composite Index
Golden Plantation,GOLL,indonesia,Jakarta Stock Exchange Composite Index
Mas Murni Indonesia,MAMI,indonesia,Jakarta Stock Exchange Composite Index
Magna Finance,MGNA,indonesia,Jakarta Stock Exchange Composite Index
Siwani Makmur,SIMA,indonesia,Jakarta Stock Exchange Composite Index
Inti Kapuas Arowana,IIKP,indonesia,Jakarta Stock Exchange Composite Index
Garuda Metalindo Tbk,BOLT,indonesia,Jakarta Stock Exchange Composite Index
Dua Putra Utama Makmur PT,DPUM,indonesia,Jakarta Stock Exchange Composite Index
Mitra Pemuda,MTRA,indonesia,Jakarta Stock Exchange Composite Index
Forza Land Indonesia,FORZ,indonesia,Jakarta Stock Exchange Composite Index
Armidian Karyatama,ARMY,indonesia,Jakarta Stock Exchange Composite Index
Marga Abhinaya Abadi,MABA,indonesia,Jakarta Stock Exchange Composite Index
Tridomain Performance,TDPM,indonesia,Jakarta Stock Exchange Composite Index
Steadfast Marine,KPAL,indonesia,Jakarta Stock Exchange Composite Index
Northcliff Citranusa Indonesia Tbk PT,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Sinergi Megah Internusa,NUSA,indonesia,Jakarta Stock Exchange Composite Index
Pratama Abadi Nusa,PANI,indonesia,Jakarta Stock Exchange Composite Index
Cottonindo Ariesta,KPAS,indonesia,Jakarta Stock Exchange Composite Index
Maha Properti Indonesia Tbk PT,NO Esta,indonesia,Jakarta Stock Exchange Composite Index
Super Energy,SURE,indonesia,Jakarta Stock Exchange Composite Index
PT Jaya Bersama,DUCK,indonesia,Jakarta Stock Exchange Composite Index
Capri Nusa Satu Properti,CPRI,indonesia,Jakarta Stock Exchange Composite Index
Bliss Properti Indonesia,POSA,indonesia,Jakarta Stock Exchange Composite Index
Hotel Fitra International,FITT,indonesia,Jakarta Stock Exchange Composite Index
Envy Technologies,ENVY,indonesia,Jakarta Stock Exchange Composite Index
Tata Steel Ltd,TISC,india,Nifty 50
Tata Motors,TAMO,india,Nifty 50
SBI,SBI,india,Nifty 50
Hindalco Industries,HALC,india,Nifty 50
ICICI Bank,ICBK,india,Nifty 50
ITC,ITC,india,Nifty 50
Oil & Natural Gas,ONGC,india,Nifty 50
Indian Oil,IOC,india,Nifty 50
AXIS Bank,AXBK,india,Nifty 50
NTPC,NTPC,india,Nifty 50
Bharti Airtel,BRTI,india,Nifty 50
HDFC Bank,HDBK,india,Nifty 50
Power Grid,PGRD,india,Nifty 50
Coal India,COAL,india,Nifty 50
Mahindra & Mahindra,MAHM,india,Nifty 50
Wipro,WIPR,india,Nifty 50
HDFC Life,HDFL,india,Nifty 50
Infosys,INFY,india,Nifty 50
Adani Ports & SEZ,NO Esta,india,Nifty 50
Reliance Industries,RELI,india,Nifty 50
HCL Tech,HCLT,india,Nifty 50
Tech Mahindra,TEML,india,Nifty 50
IndusInd Bank,INBK,india,Nifty 50
Housing Development Finance,HDFC,india,Nifty 50
JSW Steel,JSTL,india,Nifty 50
Bharat Petroleum,BPCL,india,Nifty 50
Sun Pharma,SUN,india,Nifty 50
Larsen & Toubro,LART,india,Nifty 50
Tata Consultancy,TCS,india,Nifty 50
Titan Company,TITN,india,Nifty 50
Hindustan Unilever,HLL,india,Nifty 50
UPL,UPLL,india,Nifty 50
Kotak Mahindra Bank,KTKM,india,Nifty 50
SBI Life Insurance,SBIL,india,Nifty 50
Tata Consumer Products,NO Esta,india,Nifty 50
Grasim Industries,GRAS,india,Nifty 50
Cipla,CIPL,india,Nifty 50
Eicher Motors,EICH,india,Nifty 50
Bajaj Auto,BAJA,india,Nifty 50
Asian Paints,ASPN,india,Nifty 50
Bajaj Finance,BJFN,india,Nifty 50
Divi's Labs,DIVI,india,Nifty 50
Hero MotoCorp,HROM,india,Nifty 50
Maruti Suzuki,MRTI,india,Nifty 50
Britannia Industries,BRIT,india,Nifty 50
Dr. Reddy’s Labs,NO Esta,india,Nifty 50
Bajaj Finserv,BJFS,india,Nifty 50
UltraTech Cement,ULTC,india,Nifty 50
Nestle India,NEST,india,Nifty 50
Shree Cements,SHCM,india,Nifty 50
NTPC,NTPC,india,BSE Sensex 30
Tata Steel Ltd,TISC,india,BSE Sensex 30
SBI,SBI,india,BSE Sensex 30
ITC,ITC,india,BSE Sensex 30
Mahindra & Mahindra,MAHM,india,BSE Sensex 30
Bharti Airtel,BRTI,india,BSE Sensex 30
Reliance Industries,RELI,india,BSE Sensex 30
ICICI Bank,ICBK,india,BSE Sensex 30
Power Grid,PGRD,india,BSE Sensex 30
HCL Tech,HCLT,india,BSE Sensex 30
Infosys,INFY,india,BSE Sensex 30
Tech Mahindra,TEML,india,BSE Sensex 30
AXIS Bank,AXBK,india,BSE Sensex 30
Tata Consultancy,TCS,india,BSE Sensex 30
HDFC Bank,HDBK,india,BSE Sensex 30
Larsen & Toubro,LART,india,BSE Sensex 30
IndusInd Bank,INBK,india,BSE Sensex 30
Sun Pharma,SUN,india,BSE Sensex 30
Hindustan Unilever,HLL,india,BSE Sensex 30
Housing Development Finance,HDFC,india,BSE Sensex 30
Asian Paints,ASPN,india,BSE Sensex 30
Titan Company,TITN,india,BSE Sensex 30
Bajaj Auto,BAJA,india,BSE Sensex 30
Kotak Mahindra Bank,KTKM,india,BSE Sensex 30
Maruti Suzuki,MRTI,india,BSE Sensex 30
Bajaj Finance,BJFN,india,BSE Sensex 30
Bajaj Finserv,BJFS,india,BSE Sensex 30
Dr. Reddy’s Labs,NO Esta,india,BSE Sensex 30
UltraTech Cement,ULTC,india,BSE Sensex 30
Nestle India,NEST,india,BSE Sensex 30
AC Energy Philippines Inc,ACEPH,philippines,PSEi Composite
Converge Information Communications Technology Sol,NO Esta,philippines,PSEi Composite
Metro Pacific Inv,MPI,philippines,PSEi Composite
Megaworld,MEG,philippines,PSEi Composite
LT Group,LTG,philippines,PSEi Composite
SM Prime,SMPH,philippines,PSEi Composite
Ayala Land,ALI,philippines,PSEi Composite
Universal Robina,URC,philippines,PSEi Composite
Metropolitan Bank,MBT,philippines,PSEi Composite
JG Summit,JGS,philippines,PSEi Composite
Bloomberry Resorts,BLOOM,philippines,PSEi Composite
Alliance Global,AGI,philippines,PSEi Composite
Aboitiz Power,AP,philippines,PSEi Composite
Robinsons Land,RLC,philippines,PSEi Composite
BDO Unibank,BDO,philippines,PSEi Composite
Aboitiz Equity,AEV,philippines,PSEi Composite
Bank of the Philippine Islands,BPI,philippines,PSEi Composite
International Container,ICT,philippines,PSEi Composite
Wilcon Depot,WLCON,philippines,PSEi Composite
Robinsons Retail,RRHI,philippines,PSEi Composite
Jollibee Foods,JFC,philippines,PSEi Composite
Puregold Price Club,PGOLD,philippines,PSEi Composite
Security Bank,SECB,philippines,PSEi Composite
Ayala,AC,philippines,PSEi Composite
SM Investments,SM,philippines,PSEi Composite
GT Capital,GTCAP,philippines,PSEi Composite
Manila Electric,MER,philippines,PSEi Composite
PLDT,TEL,philippines,PSEi Composite
San Miguel,SMC,philippines,PSEi Composite
Globe Telecom,GLO,philippines,PSEi Composite
Unity Foods,UNIT,pakistan,Karachi 100
Cinergyco PK,NO Esta,pakistan,Karachi 100
Maple Leaf Cement Factory,MPLF,pakistan,Karachi 100
TRG Pakistan,TRGP,pakistan,Karachi 100
Lotte Chemical Pakistan,LOTT,pakistan,Karachi 100
AGP,AGPL,pakistan,Karachi 100
Mughal Iron & Steel Industries,MUGH,pakistan,Karachi 100
K-Electric,KELE,pakistan,Karachi 100
Avanceon,AVAN,pakistan,Karachi 100
Aisha Steel Mills,AISH,pakistan,Karachi 100
National Refinery,NATR,pakistan,Karachi 100
Oil and Gas Development Co,OGDC,pakistan,Karachi 100
Engro Fertilizers,ENGR,pakistan,Karachi 100
Sui Northern Gas Pipelines,SUIN,pakistan,Karachi 100
